X,Y,OBJECTID,COD_SIG,IDTIPO,INF_NOME,INF_MORADA,INF_TELEFONE,INF_FAX,INF_EMAIL,INF_SITE,INF_DESCRICAO,INF_FONTE,INF_MUNICIPAL,GlobalID
-9.16244553700053,38.7166406986747,22,3502603008001002,999,Casa Fernando Pessoa (encerrada até dezembro 2019),"Rua Coelho da Rocha, 16 
",+351 213 913 270,,info@casafernandopessoa.pt,http://casafernandopessoa.cm-lisboa.pt/,"A casa onde Fernando Pessoa morou nos últimos 15 anos da sua vida (1920-35), em Campo de Ourique, carismático bairro lisboeta, é hoje uma activa casa de cultura, onde se pode visitar o quarto do poeta, com a cómoda original sobre a qual, no chamado ¿dia triunfal¿, Pessoa deu voz aos seus principais heterónimos.
Objectos pessoais como a máquina de escrever, os óculos e blocos de apontamentos, entre outros, complementam o acervo da Casa Fernando Pessoa que alberga uma sala multimédia ¿ o Sonhatório ¿ e ainda a preciosa biblioteca particular do autor, digitalizada e disponível para consulta online.
Neste universo polivalente realizam-se colóquios, espectáculos, debates e conferências sobre literatura, exposições e oficinas para o público infantil. Tem também serviço de visitas guiadas por marcação e uma biblioteca, especializada em poesia e em Fernando Pessoa, de livre acesso.
A Casa Fernando Pessoa dispõe igualmente de um restaurante, o Flagrante Delitro (flagrantedelitro18@gmail.com / 21 395 07 04), cujo funcionamento se estende, de segunda a sábado, à hora do jantar.
Inaugurada em 1993, a Casa Fernando Pessoa foi concebida pela Câmara Municipal de Lisboa. Hoje é gerida pela EGEAC, EM. ",-,1,59e8b129-8574-4092-8973-93b25ecb5fa2
-9.15451262611756,38.7182866967729,23,4601301002001002,999,Casa-Museu Mestre João da Silva,"Rua Tenente Raúl Cascais, 11 
",+351 213 138 510,,,,"(Encerrada desde 2004 - assunto em tribunal por questões testamentárias - polémica entre a filha do artista e a Sociedade Nac. belas Artes - info abril 2012)
Esta casa foi habitação e atelier, entre 1930 e 1960, do escultor João da Silva, que deixou uma obra ímpar na história da ourivesaria, escultura, numismática e medalhística portuguesa.O museu possui um espólio, num total de 5595 peças, que compreende ourivesaria, escultura, mobiliário, numismática, medalhística, porcelanas, desenhos, gessos etc.
Em exposição encontram-se cerca de 300 obras de arte, que mudam, num sistema de rotatividade, de dois em dois anos
",-,0,f36152a5-9574-4e08-9844-30710872d81e
-9.14474819859231,38.7132102262394,24,1500902001001001,999,Museu Maçónico Português,"Rua do Grémio Lusitano, 25 
",+351 213 424 506,,museumaconicoportugues@gmail.com,www.gremiolusitano.pt,"Objetos e iconografia maçónica

",-,0,5c02f5a4-716d-40eb-9bb0-911a7f110606
-9.15039711411929,38.707810534668,25,4900412030001002,999,Museu das Comunicações,"Rua do Instituto Industrial, 16 
",+351 213 935 000 ,,museu@fpc.pt,www.fpc.pt,"Aberto ao público em 1997, o museu apresenta 3 exposições permanentes onde, de uma forma lúdica, nos é dado a conhecer o passado das comunicações e a dinâmica das novas tecnologias de ponta.  

Mala-Posta
Espaço onde são recriadas situações, relacionadas com o transporte de correio e de pessoas, do final do séc. XVIII e  início do séc. XIX.

Vencer a Distância - Cinco Séculos de Comunicações em Portugal
É uma mostra - organizada em dois núcleos, um dedicado à historia dos Correios e um outro às Telecomunicações - sobre a evolução e o aperfeiçoamento das técnicas que permitiram ao homem uma comunicação cada vez mais rápida e eficiente.

Casa do Futuro Inclusiva 
É um espaço interativo, em permanente evolução, no qual se recriou um ambiente doméstico dotado das mais modernas tecnologias.
Este museu possui um arquivo histórico com documentos datados desde o século XVII.
No Espaço multimédia podem visionar-se vídeos, navegar na internet etc.
Tem cafetaria 

",-,0,ff901b46-cc9f-451f-99d0-b62dbcbccb97
-9.13044206146705,38.7121172219711,26,3400303012001002,999,Museu de Artes Decorativas Portuguesas ,"Largo das Portas do Sol, 2
",+351 218 814 600,,museu@fress.pt,www.fress.pt,"Instalado no Palácio Azurara, edifício datado do século XVII, mas com raízes seiscentistas, foi adquirido em 1947, pelo colecionador e filantropo Ricardo do Espírito Santo Silva para albergar a sua coleção de artes decorativas. A instalação da coleção só se processou após obras de restauro, que puseram a descoberto variados painéis azulejares e, uma torre e vestígios da primitiva muralha de Lisboa, conhecida como Cerca Moura. A fundação, instituída em 1953 inclui, para além do Museu, escolas e oficinas de restauro que contemplam artes e ofícios como o douramento, restauro de azulejo, encadernação e mobiliário. 
O Museu-Escola de Artes Decorativas Portuguesas desenvolve-se através de várias salas que refletem os diferentes estilos decorativos dos ambientes senhoriais portugueses, do século XVII ao século XIX. Assim, núcleos museológicos de mobiliário, têxteis, ourivesaria, porcelana, vidros, pintura e azulejo unem-se numa recriação de épocas como a de D. José ou de D. Maria I, em que o azulejo, bem sumptuário por excelência até inícios do século XIX, desempenha um papel de quase omnipresença. 
A coleção de azulejos deste museu é composta por exemplares do próprio palácio em que está instalado, e de painéis provenientes da Quinta dos Chavões, Palácio dos Duques de Cadaval, Quinta do Ramalhão e Palácio do Almoxarifado, entre outros. É um testemunho fiel da evolução da azulejaria entre os séculos já referidos e ""figuras de convite"" painéis de delicados emolduramentos rococó e painéis neoclássicos, alguns com chinoiseries. Visitar o Museu de Artes Decorativas Portuguesas da Fundação Ricardo Espírito Santo Silva configura-se como uma agradável viagem à vida senhorial portuguesa, testemunhando os ambientes nativos dos silhares de azulejos destinados à vida quotidiana. 
As coleções do Museu são apresentadas num contexto interpretativo através da organização dos vários espaços por época e funcionalidades numa ""encenação"" de ambientes de uma casa fidalga portuguesa.
As visitas guiadas (mínimo 10 pessoas) necessitam de marcação prévia. 

Proibido fotografar e filmar no interior do Museu. 


",-,0,77081984-e06a-42f8-a77c-172f1f2ccfa3
-9.1799029084469,38.7016116963079,27,0202512057001,2,Museu da Carris,"Rua Primeiro de Maio (a Santo Amaro), 101
",+351 213 613 087,,museu@carris.pt,http://museu.carris.pt/,"Este Museu pretende mostrar ao público as memórias da Carris, que ao longo de mais de um século contribuiu para a evolução dos transportes públicos na cidade de Lisboa.
Este espaço possibilita ao visitante uma viagem no tempo através de: documentos, relatórios, fotografias, uniformes, títulos de transporte, equipamento oficinal, elétricos, autocarros etc.
Este Museu é composto por 2 núcleos:
1 - A evolução histórica da empresa através de documentos e pequenos objetos;
2 - As antigas oficinas são agora um espaço dedicado à exposição de veículos de tração animal, carros elétricos, autocarros e outras máquinas.
Um elétrico do início do século faz a ligação entre estes dois núcleos.
Dispõe de Loja com objetos relacionados com a história da CARRIS







",-,0,3e920548-be82-42d8-bcf3-d7f068d84c09
-9.18403810882125,38.7513978049596,28,3900302016001,2,Museu Cosme Damião,Avenida General Norton de Matos,+351 217 219 590,,museu@slbenfica.pt,http://museubenfica.slbenfica.pt/,"O Museu Benfica - Cosme Damião reúne os grandes temas da história do Sport Lisboa e Benfica, da cidade de Lisboa e do mundo. Uma visita ao Museu permite conhecer e lembrar os troféus, os factos e os nomes que fizeram deste Clube um bastião do desporto mundial.
Inaugurado em 2013, este equipamento cultural recebe o nome de uma das figuras incontornáveis da história do Sport Lisboa e Benfica: Cosme Damião, considerado o ¿pai¿ do Clube.
Com cerca de quatro mil metros quadrados, distribuídos por três pisos, o Museu está organizado em 29 áreas temáticas, onde a interatividade e a tecnologia são recursos de relevo. Em exposição, cerca de mil peças contam a história da paixão de um país.
O Museu Benfica - Cosme Damião oferece ainda uma programação diversificada, que proporciona experiências novas e enriquecedoras a todos os que queiram participar.",-,0,fa76e58b-8741-40f7-848c-e83599b0b4c0
-9.19371529016947,38.6960435311015,29,3202810052001,2,"MAAT - Museu de Arte, Arquitetura e Tecnologia",Avenida de Brasília,+351 210 028 130,,info.maat@edp.pt,https://www.maat.pt,"O MAAT, propriedade da Fundação EDP, é um espaço museológico que põe em comunicação a Central Tejo, um dos exemplos nacionais de arquitetura industrial da primeira metade do século XX e um novo edifício, desenhado pelo atelier de arquitetura Amanda Levete Architects e inaugurado a 5 de outubro 2016. 
O Museu pretende ser ponto de encontro, reflexão e debate de três disciplinas: arte, arquitetura e tecnologia.              
A Central Tejo começou a laborar em 1919, e forneceu energia elétrica à cidade de Lisboa durante a 1ª metade do século XX. 
A Central albergou o Museu da Eletricidade, inaugurado em 1990, encerrou em 2001 e reabriu em maio de 2006 com um conceito mais moderno de musealização. Mantendo natureza de repositório do passado foi transformado num espaço para dar a conhecer o presente e debater o futuro.
O museu apresenta exposições nacionais e internacionais de artistas, arquitetos e pensadores contemporâneos.
Além das exposições, o programa do museu inclui: Visitas Orientadas; Oficinas Criativas (famílias / crianças); Workshops (jovens / adultos); Conversas, Conferências e Performances com artistas, curadores e especialistas de diferentes áreas.
",-,0,51198814-4826-429b-be9a-825ee08f7fdd
-9.19838680183645,38.6968006053555,30,3202805090001,2,Museu Nacional dos Coches,Avenida da Índia,+ 351 210 732 319,,geral@mncoches.dgpc.pt,http://museudoscoches.gov.pt/pt/,"O atual edifício do Museu dos Coches, desenhado pelo arquiteto brasileiro Paulo Mendes da Rocha, e, inaugurado a 23 de maio de 2015, é constituído por um pavilhão principal com uma nave suspensa e um anexo, com uma ligação aérea, que assegura a circulação entre os dois edifícios. 
O museu reúne uma coleção única no mundo de viaturas de gala e de passeio, dos séculos XVI a XIX, na maioria provenientes dos bens da coroa ou da Casa Real portuguesa. 
O espaço museológico dispõe de duas salas de exposição permanente, uma sala de exposições temporárias, áreas de reservas, oficina de conservação, biblioteca, arquivo e auditório.

Picadeiro Real | Praça Afonso de Albuquerque  
O antigo edifício do Museu Nacional dos Coches continua a funcionar como parte integrante do novo museu, acolhendo algumas carruagens e viaturas de aparato do século XVIII, arreios, e um núcleo dedicado à rainha D. Amélia, assim como toda a galeria de pintura dos reis de Portugal.
", .,0,558b1f7f-af66-48c1-810c-c2d8f1146f9b
-9.13268944867858,38.7101715097655,31,5200302007001,2,Museu do Aljube - Resistência e Liberdade,"Rua de Augusto Rosa, 42",+351 215 818 535,, info@museudoaljube.pt, www.museudoaljube.pt,"O museu, instalado na antiga prisão política que a Ditadura Militar destinou a todos os opositores que combateram o regime ditatorial a partir de 1926, abriu portas a 25 de abril de 2015. Pretende, simultaneamente, constituir-se como um espaço de construção de cidadania democrática e de educação cívica
A obra de recuperação e adaptação do edifício é da autoria dos arquitetos Manuel Graça Dias e Egas José Vieira.
O museu está organizado por cinco pisos: 
Piso -1 - Mostra de objetos arqueológicos; 
Piso 0 - Espaço para exposições temporárias; 
Pisos 1 e 2 - Exposições permanentes, dedicadas à memória do combate à ditadura e da luta pela liberdade e democracia, onde se inclui uma reconstituição das celas de isolamento que ficaram conhecidas por ""curros""; 
Piso 3 ¿ Exposição permanente onde se dá a conhecer as lutas de libertação dos povos coloniais e da guerra colonial.  
Piso 4 - Auditório e cafetaria com vista panorâmica.
O museu dispõe, ainda, de um Centro de Documentação e de um Serviço Educativo que organiza visitas didáticas.

Horário:
3ªf. a domingo - 10h00 às 18h00
Encerra: 2ªf e feriados

Transportes 
Autocarro: 737
Elétricos: 12, 28
Metro: Terreiro do Paço
Comboio: Santa Apolónia - Linha Azambuja e Norte
",-,0,27e13de2-ed3d-411b-95d0-c017b8a063b5
-9.21188968340091,38.6943685761155,32,3200616034001,2,Centro de Arqueologia de Lisboa,"Avenida da Índia, 166",+351 218 172 180,,centro.arqueologia@cm-lisboa.pt ,,"Espaço inteiramente dedicado à Arqueologia na cidade de Lisboa, desde a investigação, intervenção, restauro e conservação, até aos contributos de outras áreas académicas que se cruzam com a arqueologia para nos oferecer um maior e melhor conhecimento da História da nossa Cidade.

O Serviço Educativo organizam diferentes visitas e oficinas, mediante marcação prévia, conforme o grupo seja de escolas, instituições ou público em geral. Para as escolas existe uma programação com visitas-oficina que a partir do ano lectivo 2018-2019, conta com mais uma visita-oficina concebida especialmente para o Programa Descola.

Na primeira segunda-feira útil de cada mês, às 10h30, abrimos as portas do centro sem qualquer marcação prévia.

Todas as visitas e oficinas pedagógicas são gratuitas.

Marcações: centro.arqueologia@cm-lisboa.pt | +351 218 172 180
",-,1,ae37d952-c85a-460d-90dc-086810d6fd65
-9.13708778356592,38.7099448161911,33,4800211005001,2,Núcleo Arqueológico da Rua dos Correeiros (BCP),"Rua dos Correeiros, 15-23

",+351 211 131 004,,fundacao@millenniumbcp.pt,http://ind.millenniumbcp.pt/pt/Institucional/fundacao/Pages/fundacao_NARC.aspx,"Podemos observar e admirar estruturas sobrepostas de períodos históricos desde o Púnico ao Medieval e o  Pombalino , para além de um espólio de várias épocas, dispostas de modo a mostrar as várias fases da ocupação da zona da baixa.
Visitas guiadas de 45 minutos.

",-,0,1e6e9d45-f348-4470-96ca-c758104cf139
-9.20773166042847,38.6957476930516,34,3200616010001010,999,Museu Coleção Berardo,"Praça do Império
Centro Cultural de Belém

",+351 213 612 878,,museuberardo@museuberardo.pt,www.museuberardo.pt,"O Museu Coleção Berardo abriu portas a 25 de junho de 2007 no Centro de Exposições do Centro Cultural de Belém e conta com um acervo de 862 obras. 
O Museu oferece ao público uma visão global da criação nas artes plásticas do século XX e início do século XXI, em especial na arte europeia e americana, e procurou traçar uma perspetiva histórica e estilística em torno de grandes conceitos como a Abstração, a Figuração, o Surrealismo, a Arte Pop, o Hiper-Realismo, a Arte Minimalista, a Arte conceptual entre outros.
A exposição permanente, conjuntamente com as exposições temporárias, cria uma dinâmica cultural para públicos diversificados.
A programação do Museu é orientada pela rotação dos diversos movimentos artísticos.

",-,0,fab49caa-f24e-4a61-b64d-c8068bcb1988
-9.16821369579666,38.7432987016274,35,3905410102003024,999,Museu das Crianças,Praça Marechal Humberto Delgado,+351 213 976 007 / 217 268 082,,aaha@museucriancas.com.pt,http://www.museudascriancas.eu/,"Exibe uma exposição interactiva. Dedicado às crianças, o museu encontra-se ainda em instalações provisórias. Contém oficinas didácticas sobre o tema da exposição.
",http://www.museudascriancas.eu/,0,620bd2bc-5a15-4248-a7ef-a63624bd64f3
-9.13689138759032,38.7090385996979,36,4800216001001002,999,Mude - Museu do Design e da Moda (encerrado até junho 2019),"Rua Augusta, 24 
",+351 218 171 892,,mude@cm-lisboa.pt,www.mude.pt,"O MUDE, Museu do Design e da Moda abriu as portas a 22 maio de 2009.
O Museu está instalado no edifício da antiga sede do Banco Nacional Ultramarino, imóvel que sofreu sucessivas campanhas de obras, na sua maioria de remodelação e ampliação dos espaços interiores, destacando-se as realizadas entre 1951 e 1967, da autoria do Arquiteto Cristino da Silva.
A adaptação deste edifício a museu deve-se à vontade da Câmara Municipal de Lisboa de dotar a cidade de novos equipamentos culturais.
Do acervo do museu faz parte a coleção de Francisco Capelo, composta por 2.500 objetos, considerada como uma as melhores do género em todo o mundo.
No MUDE podem ver-se trabalhos de designers como Russel Wright, Charlotte Perriand, Ettore Sottsass e Mar Newson e peças dos estilistas Pierre Balmain, Paco Rabanne, Jean Paul Gaultier, Vivienne e John Galliano.
A exposição permanente, conjuntamente com as exposições temporárias, irá criar uma dinâmica cultural para públicos diversificados.
Este espaço cultural dispõe uma sala polivalente e cafetaria

",-,1,c867c735-a0c1-49b2-9dde-58962fc2fff8
-9.15643592363243,38.7584707156891,37,0902002001001001,999,Museu de Lisboa - Palácio Pimenta,"Campo Grande, 245
",+351 217 513 200,,info@museudelisboa.pt,www.museudelisboa.pt,"Museu de Lisboa é o novo nome do Museu da Cidade. Um nome que traz consigo um novo conceito, o de um museu polinucleado, no qual Lisboa e as suas histórias se revelam sob diferentes perspetivas. São cinco os núcleos do Museu de Lisboa - Palácio Pimenta, Teatro Romano, Santo António, Torreão Poente e Casa dos Bicos - com valências e objetivos complementares, que partilham uma missão, uma identidade e uma nova imagem. O propósito é o de revelar Lisboa de diferentes formas, para dar a conhecer a riqueza de uma das cidades mais antigas da Europa.

",-,1,9441c4ba-a379-4778-b526-0a30a3e3fa90
-9.11987442689007,38.7197333055046,38,2901703100001001,999,Museu da Água ,"Rua do Alviela, 12
",+351 218 100 215 ,,museu@epal.pt,museudaagua.blogspot.com,"Inaugurado a 1 de outubro de 1987, foi galardoado com o Prémio de Museu do Conselho da Europa em 1990. Este Museu abrange 4 núcleos:
Estação Elevatória a Vapor dos Barbadinhos
Inaugurada em 1880, permitiu alargar o abastecimento de água às zonas mais altas de Lisboa. Este espaço mantém intacto o ambiente característico de uma instalação industrial do século XIX, onde se destacam as 4 máquinas a vapor oriundas das Oficinas de E. W. Windsor de Ruão e que funcionaram até 1924.
A Sala de Exposição Permanente, a Sala de Exposições Temporárias e o Arquivo Histórico, através de documentos, objetos e fotografias, dão-nos conhecer a problemática da água e a história do abastecimento de água a Lisboa.
Rua Alviela, 12     

Aqueduto das Águas Livres
Mandado construir por D. João V, as obras iniciaram-se em 1731 dirigidas por Manuel da Maia e Custódio Vieira.
O Aqueduto é uma das mais notáveis obras de sempre da engenharia hidráulica e a sua extensão total , incluindo todos os seus ramais, é de 58.135 metros.
Calçada da Quintinha  

Mãe d'Água das Amoreiras 
O Reservatório da Mãe d'Água, concluído em 1834, foi concebido pelo arquiteto húngaro Carlos Mardel. A sua construção teve como objetivo receber e distribuir as águas aduzidas pelo Aqueduto das Águas Livres. 
No Interior destaca-se a cascata, a Arca d'Água e a Casa do Registo.
Este espaço é atualmente utilizado para a realização de eventos culturais, nomeadamente exposições, concertos, bailado e teatro.
Jardim das Amoreiras, 10 

Reservatório da Patriarcal 
Construído entre 1860 e 1864, para servir a rede de distribuição de água da zona baixa da cidade, foi projetado pelo arquiteto francês Mary. A sua localização, no subsolo, e ambiência levaram a um projeto de recuperação de modo a ser visitado e utilizado para a realização de atividades culturais.
Jardim do Príncipe Real    
",-,0,90161279-21f1-4b07-87f3-2d06b67eaad7
-9.13324088580393,38.7098164479142,39,5200305001001001,999,Tesouro da Sé,"Largo da Sé
",+351 218 866 752,,tesouro@se-patriarcal.pt,,"Inserido num projeto que engloba todo o edifício, o Tesouro da Sé, não é um simples museu de arte sacra (séc. XV-XIX) mas uma exposição permanente que permite evidenciar o uso e significado religioso dos objetos expostos (paramentaria, ourivesaria, escultura e pintura), para além do seu valor artístico e cultural. Daí a sistematização das quatro salas: 
Relíquias e Relicários -  é a partir das relíquias dos mártires, como tesouro das antigas comunidades cristãs, que se agrupam os demais objetos ligados ao culto cristão;
Ano Litúrgico - convite a acompanhar rapidamente o que durante os tempos dum ano litúrgico é usado na Sé;
Sala do Capítulo - na unidade da Igreja há multiplicidade de corpos como o Cabido que era o senado do Bispo;
A Biblioteca -  com vitrinas. Terminam o circuito dois expositores, um com alfaias de aparato e outro com a extraordinária custódia rica, dita de D. José.
",-,0,d74d6950-fd65-4564-882a-77a986c39c41
-9.20884093966717,38.7049054921874,40,4001508003001001,999,Museu Nacional de Etnologia,"Avenida da Ilha da Madeira
",+351 213 041 160,,mnetnologia@imc-ip.pt,https://mnetnologia.wordpress.com/,"Este museu reúne coleções de vários países do mundo, destancando-se as do continente africano.
As suas coleções são apresentadas no âmbito de exposições temporárias e de várias temáticas.
Nas Galerias da Vida Rural expõem-se alfaias agrícolas, instrumentos de trabalho, e muitos outros objetos ligados à vida tradicional portuguesa. Acessível mediante marcação prévia ou visitas guiadas às 10h30 e às 14h30.

As Galerias da Amazónia, que são reservas visitáveis, permitem trazer junto do público a totalidade dos objetos do Museu procedentes das sociedades ameríndias, em especial da floresta Amazónica. Acessíveis mediante marcação prévia ou visitas guiadas às 11h30 e às 15h30.

Dispõe de uma Biblioteca / Mediateca especializada nas áreas da Etnologia, Antropologia e Museologia contando com cerca de 20.000 especimenes, entre monografias e revistas.
Possui vasta documentação fotográfica, filmográfica e fonográfica referente a vários contextos culturais, com especial destaque para Portugal e os países africanos de expressão portuguesa.
Dispõe de uma Livraria especializada nas áreas da Etnologia, Antropologia e Museologia e de um Auditório com capacidade para 160 pessoas.
Tem cafetaria e esplanada
",-,0,50a11170-6a07-4321-94f5-a0c479318d43
-9.15457178287395,38.7154582624355,41,3001101027001001,999,Casa-Museu Amália Rodrigues,"Rua de São Bento, 193
",+351 213 971 896,,casamuseu@amaliarodrigues.pt,www.amaliarodrigues.pt/artigo-casa-museu-2,"Residência de Amália Rodrigues (1920-1999) desde os anos 50 do século XX, foi transformada em Casa-Museu em 2001 mantendo o ambiente original.
A visita inicia-se pelo Hall onde se podem admirar azulejos do século XVIII, uma tapeçaria com cena de caça dos finais do século XVIII, mobiliário dos séculos XVII, XVIII e XIX e um retrato de Amália da autoria do pintor português Luís Pinto Coelho.
Segue-se a Sala de Jantar, com as paredes decoradas com frescos pintados por Basalisa, que alberga mobiliário inglês do século XIX, cristais italianos, pratas portuguesas e loiças da Companhia das Índias.
Quartocom cama em estilo D. Maria, trabalho português do século XVIII/XIX, e um dos vestidos usados por Amália.
A Ante-Câmara onde se podem ver vários quadros de artistas portugueses entre eles Menez, Mário Cesariny, Cargaleiro, Ribo, Jacinto Luís, Maria Taveira; uma vitrina com joias de cena, e objetos de adorno.
O Quarto de Amália exibe pintura e mobiliário portugueses dos séculos XVII e XVIII, e vestidos usados em espetáculos.
A Sala, com lambril de azulejos do século XVIII e tapetes orientais, alberga mobiliário português e italiano do século XVIII, porcelanas da Companhia das Índias, um piano de meia cauda da Casa Petrov, uma guitarra com granadas, turquesas e minas novas do século XVII e guitarra e bandolim com embutidos do século XIX, entre outros objetos.
Em exposição muitos objetos pessoais entre os quais vestidos de cena, xailes, galardões, joias, adereços etc.
Dispõe de uma loja onde podem ser adquiridos pequenos objetos.

",-,0,d68ee539-8805-4a7a-9d5c-f16ca2a95ea5
-9.1338777581027,38.7100122268283,42,5200304001001002,999,Museu de Lisboa - Santo António,"Largo de Santo António da Sé, 22 
",+351 218 860 447,,info@museudelisboa.pt,http://www.museudelisboa.pt/equipamentos/santo-antonio.html,"Reaberto ao público em julho de 2014, o Núcleo de Santo António do Museu de Lisboa dá a conhecer a figura do Santo, enfatizando a sua relação com Lisboa, cidade onde nasceu e viveu até aos 20 anos. 
A exposição apresenta peças do acervo da CML e de coleções públicas e privadas, que são periodicamente renovadas, permitindo dar a conhecer o vasto espólio de temática antoniana disperso pelo país. Destaque para as peças do Museu Nacional de Arte Antiga, Museu Nacional de Arqueologia, Museu de Aveiro, Museu Nacional Machado de Castro, Museu dos Biscainhos e de vários colecionadores privados.

",-,1,d93f3980-56b8-43bc-bd41-1c488b4a1471
-9.1324910764093,38.7102533314747,43,5200302006001002,999,Museu de Lisboa - Teatro Romano,"Rua S. Mamede, 3A 
",+351 215 818 530,,info@museudelisboa.pt,www.museudelisboa.pt,"Este espaço museológico pretende dar a conhecer o Teatro construído na época do Imperador Augusto e reconstruído em 57 d.C. ao tempo de Nero.
Abandonado no séc. IV d.C., permaneceu soterrado até 1798, ano em que as ruínas foram descobertas durante a reconstrução de Lisboa pós-Terramoto.
Só na segunda metade do século XX o Teatro Romano voltaria a ser ""redescoberto"", passando a ser alvo de diversas campanhas arqueológicas, ao longo das quais se recuperou parte das bancadas, da orquestra, da boca de cena e do palco e um conjunto de elementos arqueológicos e decorativos. Em 1967 foi classificado como imóvel de interesse público.
O percurso museológico compreende, atualmente, uma área de exposição, um campo arqueológico e as ruínas do Teatro. Na área de exposição podemos ver elementos iconográficos e bibliográficos (séculos XVIII e XIX) e espólio arqueológico romano como capitéis, bases e fustes de colunas, escultura, epigrafia e cerâmicas. Suportes multimédia, completam a informação sobre a história, função e arquitetura deste teatro.
",-,1,b9cb8abe-a89e-460d-bb7a-4ba38471780c
-9.15037814080216,38.7112801016357,44,2201303020001001,999,Atelier-Museu Júlio Pomar,"Rua do Vale, 7 ",+351 218 172 111,,atelier.museu.pomar@cm-lisboa.pt,www.ateliermuseujuliopomar.pt,"O Atelier-Museu Júlio Pomar, inaugurado dia 5 de abril de 2013, é um  projeto da autoria do arquiteto Álvaro  Siza Vieira.
O imóvel, um antigo armazém do século XVII, foi adquirido pela Câmara Municipal  de Lisboa em 2000 com o objetivo de o recuperar e ali instalar o atelier-museu de modo a preservar e divulgar a obra do artista plástico português.
O Atelier-Museu possui um acervo de cerca de 400 obras, doadas pelo artista à Fundação Júlio Pomar, com pintura, escultura, desenho, gravura, cerâmica, colagens e assemblage. 
O espaço acolherá também exposições e eventos centrados em artistas diferentes.
",-,1,ab59a046-5de5-403f-a238-17169fc793c9
-9.15417097076385,38.758842589333,45,0901602187001001,999,Museu Bordalo Pinheiro,"Campo Grande, 382 
",+351 215 818 540,,info@museubordalopinheiro.pt,http://www.museubordalopinheiro.pt,"Trata-se de um Museu biográfico e monográfico, dedicado à vida e obra de Rafael Bordalo Pinheiro (1846-1905), importante personagem do meio cultural, artístico e político da Lisboa da segunda metade do século XIX. Com uma obra muito diversificada do ponto de vista das artes plásticas, especialmente nos domínios do grafismo e da cerâmica, notabilizou-se como caricaturista, desempenhando um importante, e por vezes, contundente papel de crítico da sociedade sua contemporânea.
O espólio do Museu compreende a mais completa coleção de cerâmica bordaliana portuguesa, com o seu característico hipernaturalismo, bem como uma extensa mostra de pintura, desenhos originais e  publicações.

Menção Honrosa do Prémio Valmor de 1914",-,1,fd91f101-7f36-4836-9b2a-e31067a134c7
-9.13257983714591,38.7090129815339,46,5200411046001001,999,Museu de Lisboa - Casa dos Bicos,"Rua dos Bacalhoeiros,10 ",+351 210 993 811,,info@museudelisboa.pt,www.museudelisboa.pt,"A Casa dos Bicos, onde atualmente está sedeada a Fundação Saramago, foi alvo, desde os anos 1980, de uma série de campanhas arqueológicas que puseram a descoberto um património de valor inquestionável que percorre várias épocas da história de Lisboa. Das escavações efetuadas recolherem-se e estudaram-se objetos de uso quotidiano dos séculos XVI a XVIII e descobriram-se vestígios romanos como cetárias (tanques de uma unidade fabril de preparados de peixe) assim como troços da muralha tardo-romana e da muralha medieval.

Vestígios e objetos são agora mostrados no piso térreo da Casa dos Bicos que integra, ela própria, o percurso museológico concebido para contar a história do sítio.

", .,1,3e50c69e-a405-40fa-af18-db016cdc0679
-9.20844625406731,38.6938036009253,47,3202220016001001,999,Museu de Arte Popular,Avenida de Brasília,+ 351 213 011 282,,geral@map.dgpc.pt,https://museuartepopular.wordpress.com/,"Inaugurado em 1948, o seu acervo é essencialmente do século XX, baseando-se na recolha de peças para a Exposição de Arte Popular Portuguesa apresentada em Genebra, em 1935. O edifício original do museu, concebido pelo arquiteto Veloso Reis para a Exposição do Mundo Português (em 1940), foi inteiramente remodelado pelo arquiteto Jorge Segurado para adaptação ao projecto museológico. O espaço organiza-se de acordo com uma divisão do país em províncias administrativas, e a própria apresentação das coleções está nitidamente marcada pelas conceções e pela estética do Estado Novo. 
",-,0,7ce4730e-3d66-4112-85d8-f21f54d90db2
-9.09536954656264,38.7622841416473,48,3308505032001001,999,Pavilhão do Conhecimento - Centro Ciência Viva,"Largo José Mariano Gago - Parque das Nações
",+351 218 917 100,,info@pavconhecimento.pt,www.pavconhecimento.pt,"Centro Interativo de Ciência e Tecnologia, concebido segundo os conceitos da moderna museologia, é um espaço vivo que compreende exposições simultâneas, debates, colóquios e conferências, permitindo ao visitante um contacto direto e uma descoberta permanente em relação às mais diversificadas experiências científicas e tecnológicas, transformando-o num sujeito ativo desse processo que conduz ao conhecimento. O Centro Ciência Viva ocupa todo o espaço do antigo Pavilhão do Conhecimento dos Mares, construído por ocasião da EXPO 98,segundo projeto do arq. Carrilho da Graça. Pavilhão esse, que retratava, de uma forma geral, a relação do Homem com os oceanos, através da exposição de todos os utensílios utilizados na navegação, bem como a sua evolução histórica, dentro do contexto de exploração e descobertas marítimas. Este exemplar arquitetónico em betão branco, que resulta do cruzamento de um volume vertical com um volume horizontal suspenso e rasgado por um pátio de acesso.",-,0,5ced37bb-a40c-4122-abaa-264ff5484f75
